date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
01-01-2015,99635.03,1382.937923,97319.24,26.41595262,2315.79,-7.24,0.020833334,13.3,26.9,23.6,0,N,Y
02-01-2015,129606.01,1787.848379,121082.015,38.83766098,8523.995,-47.8097765,0.0625,15.4,38.8,26.8,0,N,N
03-01-2015,142300.54,1864.773918,142300.54,34.56485483,0,0,0,20,38.2,26.5,0,N,N
04-01-2015,104330.715,1349.049975,104330.715,25.00556024,0,0,0,16.3,21.4,25.2,4.2,N,N
05-01-2015,118132.2,1441.76931,118132.2,26.72417628,0,0,0,15,22,30.7,0,N,N
06-01-2015,130672.485,1687.680664,130672.485,31.28231073,0,0,0,17.7,26,31.6,0,N,N
07-01-2015,153514.82,2606.449091,149498.715,49.63971225,4016.105,-1.1,0.020833334,18.9,37.4,20.7,0,N,N
08-01-2015,142015.655,2649.877272,142015.655,49.1172803,0,0,0,23.1,28.2,13.5,19.4,N,N
09-01-2015,121801.155,1860.771941,121801.155,34.49067545,0,0,0,16.5,18,3.1,1.2,N,N
10-01-2015,103043.66,1091.399053,103043.66,20.2298249,0,0,0,13.6,21.7,5.6,5.2,N,N
11-01-2015,99865.755,983.7657369,99865.755,18.23476806,0,0,0,15.6,27.5,29.9,0,N,N
12-01-2015,131261.125,1817.835009,131261.125,33.69481017,0,0,0,16.1,31.3,31.6,0,N,N
13-01-2015,126527.36,1485.667777,126527.36,27.53786427,0,0,0,20.2,25.6,4.2,0,N,N
14-01-2015,119741.62,1565.548971,119741.62,29.01851661,0,0,0,18.3,22.7,15.2,15.8,N,N
15-01-2015,118411.22,1669.026268,118411.22,30.93653879,0,0,0,15.8,20,14.6,0,N,N
16-01-2015,116690.765,1241.669548,116690.765,23.01519088,0,0,0,13.1,27.3,30.3,0,N,N
17-01-2015,99371.31,1024.776327,99371.31,18.99492729,0,0,0,15.9,25,27.5,0,N,N
18-01-2015,97728.75,917.6183336,95473.965,20.91179041,2254.785,-148.26,0.020833334,15.3,19.5,23.4,0,N,N
19-01-2015,116883.15,1452.758921,116883.15,26.92787619,0,0,0,13.5,23.6,29,0,N,N
20-01-2015,128968.125,1245.0621,128968.125,23.07807414,0,0,0,13,30.4,19.6,0,N,N
21-01-2015,148702.505,1858.222264,148702.505,34.44341546,0,0,0,19.7,33.1,25.8,0,N,N
22-01-2015,153232.1,1900.699578,153232.1,35.2307614,0,0,0,18.7,35.8,23.1,0,N,N
23-01-2015,138095.2,2190.596602,138095.2,40.60420022,0,0,0,20.2,25,28.6,0,N,N
24-01-2015,116310.59,1128.741908,116310.59,20.92200015,0,0,0,15.8,26.3,30.3,0,N,N
25-01-2015,97959.46,892.4094851,97959.46,16.5414177,0,0,0,14.7,22,25.4,0,N,N
26-01-2015,103769.48,913.6978907,103769.48,16.9360128,0,0,0,11.6,19.8,19.9,1,N,Y
27-01-2015,118393.31,1144.07927,118393.31,21.2062886,0,0,0,11.7,19.1,17.7,0.6,N,N
28-01-2015,116763.725,918.4360729,116763.725,17.02383824,0,0,0,13.3,25.4,27,0,N,N
29-01-2015,119313.73,1058.759436,119313.73,19.62482736,0,0,0,12.8,22.2,28.9,0,Y,N
30-01-2015,121018.15,1134.533761,121018.15,21.02935608,0,0,0,13.1,21,27.6,0,Y,N
31-01-2015,103822.97,892.270781,103822.97,16.53884673,0,0,0,14.3,20.2,26.2,0,Y,N
01-02-2015,100178.84,786.5286567,100178.84,14.57884442,0,0,0,13.2,19,17.3,9.2,Y,N
02-02-2015,118694.16,1201.468237,118694.16,22.27003219,0,0,0,13.5,21.1,23.9,3.8,Y,N
03-02-2015,122880.13,1456.856754,122880.13,27.00383233,0,0,0,16.1,20,22.7,0,Y,N
04-02-2015,117398.03,1500.30279,117398.03,27.8091342,0,0,0,14.8,19,21.2,0,Y,N
05-02-2015,122279.425,1693.197591,122279.425,31.38457074,0,0,0,13.3,24.2,28.8,0,Y,N
06-02-2015,141837.005,2095.427726,141837.005,38.84018027,0,0,0,14.5,35.7,28.4,0,Y,N
07-02-2015,132138.365,1551.694081,132138.365,28.76170678,0,0,0,18.8,35,16.1,0,Y,N
08-02-2015,112108.215,1293.403051,112108.215,23.9741066,0,0,0,18.9,21.5,16.6,0,Y,N
09-02-2015,126813.075,1559.647817,126813.075,28.90913471,0,0,0,13.6,28.3,28.6,0,Y,N
10-02-2015,145948.565,2024.344269,145948.565,37.52259998,0,0,0,16.4,27.8,27.7,0,Y,N
11-02-2015,149322.85,1761.761759,149322.85,32.6554543,0,0,0,18.1,26.8,24.1,0,Y,N
12-02-2015,131376.78,1433.809455,131376.78,26.57663494,0,0,0,17.8,21.9,23.8,0,Y,N
13-02-2015,136070.62,1010.859564,133078.54,26.32285732,2992.08,-318.66,0.020833334,16.1,32.4,14.9,0,Y,N
14-02-2015,119692.025,1091.953569,119692.025,20.24010323,0,0,0,19,25.1,20.8,19.6,Y,N
15-02-2015,125287.71,1326.316885,125287.71,24.58418694,0,0,0,18.2,34.4,25.7,0.4,Y,N
16-02-2015,131832.63,1723.65074,131832.63,31.9490406,0,0,0,17.4,24.6,26.3,0,Y,N
17-02-2015,127666.01,1631.995559,127666.01,30.25014939,0,0,0,17.6,20.6,8.3,0,Y,N
18-02-2015,125972.765,1631.221019,125972.765,30.23579275,0,0,0,17.7,21.2,7.8,0,Y,N
19-02-2015,139399.69,1812.663929,139399.69,33.59896068,0,0,0,18.2,26.9,24.7,0,Y,N
20-02-2015,139465.675,1809.411329,139465.675,33.53867153,0,0,0,17.4,25.3,24.7,0,Y,N
21-02-2015,136283.03,1686.08963,136283.03,31.25281984,0,0,0,18.1,36.1,20,0,Y,N
22-02-2015,138016.35,1748.504783,138016.35,32.40972721,0,0,0,20.3,35.3,11.7,1.6,Y,N
23-02-2015,135255.815,1533.109511,132597.755,32.03187565,2658.06,-151.9,0.020833334,21.1,29.3,4.7,0,Y,N
24-02-2015,120263.515,1432.858692,120263.515,26.5590119,0,0,0,15.9,20.1,21.4,3.2,Y,N
25-02-2015,130062.755,1797.789315,130062.755,33.32324959,0,0,0,14,27,24.1,0,Y,N
26-02-2015,131525.855,2108.720902,131525.855,39.08657834,0,0,0,16,23.2,18.5,0,Y,N
27-02-2015,131069.4,1960.489673,131069.4,36.33901155,0,0,0,14.8,24.3,21.7,0,Y,N
28-02-2015,116275.73,1356.471903,116275.73,25.14313073,0,0,0,17.9,32.3,6.9,0,Y,N
01-03-2015,103462.78,1326.422692,103462.78,24.58614815,0,0,0,15.2,20.8,23.3,15.8,Y,N
02-03-2015,123301.835,1789.33409,123301.835,33.16652623,0,0,0,11.6,23,22,0,Y,N
03-03-2015,126750.29,2359.743713,126750.29,43.73945714,0,0,0,15.5,22.7,21.2,0,Y,N
04-03-2015,120764.185,2009.771507,120764.185,37.25248391,0,0,0,15.4,23.5,23,0,Y,N
05-03-2015,114967.345,1366.166576,114967.345,25.3228281,0,0,0,12.6,18.6,22.5,0.8,Y,N
06-03-2015,117053.75,1497.140645,117053.75,27.75052169,0,0,0,14.1,21.1,10.8,0.2,Y,N
07-03-2015,108344.575,1193.007924,108344.575,22.11321454,0,0,0,15.4,22.6,10.8,0.2,Y,N
08-03-2015,106348.78,1109.990721,106348.78,20.57443413,0,0,0,16.2,24.4,20.4,0,Y,N
09-03-2015,108282.48,1284.445283,108282.48,23.80806827,0,0,0,14.4,23.8,18.6,0,Y,Y
10-03-2015,125828.53,1713.654268,125828.53,31.76374918,0,0,0,16.2,21.7,22.1,0,Y,N
11-03-2015,124418.415,1812.530791,124418.415,33.59649288,0,0,0,11.2,23.8,22.3,0,Y,N
12-03-2015,121683.65,1404.885293,121683.65,26.04050589,0,0,0,13,19.9,18.7,0,Y,N
13-03-2015,120929.815,1305.339846,120929.815,24.19536323,0,0,0,14.4,20.4,21.2,0,Y,N
14-03-2015,108738.82,938.4348698,108738.82,17.39452956,0,0,0,9.4,30.1,20,0,Y,N
15-03-2015,100170.295,775.4287127,100170.295,14.3730994,0,0,0,13.1,18.3,17.5,2.2,Y,N
16-03-2015,123787.075,1222.550156,123787.075,22.66079993,0,0,0,10.5,25.5,14.5,0,Y,N
17-03-2015,125600.86,1153.751473,125600.86,21.38556947,0,0,0,13,26.2,4.8,0,Y,N
18-03-2015,127975.815,1318.464505,127975.815,24.43863773,0,0,0,17.8,24.4,9.4,1.4,Y,N
19-03-2015,128319.45,1325.456601,128319.45,24.56824098,0,0,0,16.5,33.5,15.1,0,Y,N
20-03-2015,119491.32,1298.477386,119491.32,24.06816285,0,0,0,14.2,19.6,19.9,0,Y,N
21-03-2015,106754.8,1104.556903,106754.8,20.47371461,0,0,0,11.9,22.7,20.8,0,Y,N
22-03-2015,106555.03,1020.663627,106555.03,18.91869559,0,0,0,11.3,28.8,19.9,0,Y,N
23-03-2015,122810.05,1439.689629,122810.05,26.68562798,0,0,0,13.6,27,3.9,0,Y,N
24-03-2015,123234.935,1837.456046,123234.935,34.05849946,0,0,0,12.6,15.3,3.8,1.4,Y,N
25-03-2015,122268.86,1540.205291,122268.86,28.54875424,0,0,0,13,20.4,13.8,0.4,Y,N
26-03-2015,121998.2,1185.355028,121998.2,21.9713629,0,0,0,9.8,18,9.9,0.4,Y,N
27-03-2015,122346.335,1390.37784,122346.335,25.77160038,0,0,0,11.6,18.1,11.2,0.2,N,N
28-03-2015,112187.715,1579.190341,112187.715,29.27136869,0,0,0,12.7,19.1,14.4,0,N,N
29-03-2015,106418.665,1331.093047,106418.665,24.67271635,0,0,0,8.5,22.7,18.6,0,N,N
30-03-2015,123061.87,1820.832068,123061.87,33.7503627,0,0,0,10.6,23.1,18.1,0,N,N
31-03-2015,125795.325,1717.582929,125795.325,31.83656958,0,0,0,11.2,25.3,18.1,0,N,N
01-04-2015,122042.265,1411.753126,122042.265,26.16780586,0,0,0,13.3,29,10.7,0,N,N
02-04-2015,113838.41,1265.680519,113838.41,23.46025058,0,0,0,12.8,17.2,17.5,0.2,N,N
03-04-2015,98891.06,1129.67947,98891.06,20.9393785,0,0,0,8,20.9,17.4,0,N,Y
04-04-2015,103999.17,1250.99563,103999.17,23.18805617,0,0,0,8.5,23.5,16.2,0,N,Y
05-04-2015,103685.45,1106.441688,103685.45,20.50865038,0,0,0,10.2,18.5,9.8,0,N,N
06-04-2015,107383.37,919.7694151,107383.37,17.04855264,0,0,0,11.2,18.4,13,0,N,Y
07-04-2015,120235.505,1152.342866,118471.68,21.69413772,1763.825,-1.12,0.020833334,12.4,17.3,3.9,0,N,N
08-04-2015,122129.775,1359.972491,122129.775,25.20801652,0,0,0,13.3,17.7,12.6,5.6,N,N
09-04-2015,123990.76,1359.96083,123990.76,25.20780037,0,0,0,8.7,19.1,10.9,0,N,N
10-04-2015,121753.115,1385.280127,121753.115,25.6771108,0,0,0,8.6,18.7,15.9,0,N,N
11-04-2015,110034.165,1243.866469,110034.165,23.05591231,0,0,0,11.6,23.7,14.9,0,N,N
12-04-2015,103760.225,1189.761356,103760.225,22.05303719,0,0,0,12.1,18.3,13.4,0,N,N
13-04-2015,125107.78,1586.577196,125107.78,29.40828908,0,0,0,7.3,19.1,14.9,0,N,N
14-04-2015,127793.38,1672.189725,127793.38,30.99517563,0,0,0,10.5,24.7,8.4,1.6,Y,N
15-04-2015,126673.935,1677.33563,126673.935,31.09055848,0,0,0,13.9,27.6,12.8,2.4,Y,N
16-04-2015,126937.94,2194.767402,126937.94,40.68150885,0,0,0,15.6,17.8,10.9,0,Y,N
17-04-2015,131031.415,1833.625885,131031.415,33.98750482,0,0,0,10.1,17.1,7.5,0,Y,N
18-04-2015,109763.985,1410.259957,109763.985,26.14012894,0,0,0,13.5,21.9,9.9,3.6,Y,N
19-04-2015,107160.54,1323.970465,107160.54,24.54069444,0,0,0,9.7,14.7,11,6.4,Y,N
20-04-2015,126696.19,1816.883636,126696.19,33.67717583,0,0,0,7,16.2,12.7,1.4,Y,N
21-04-2015,127973.585,1644.026815,127973.585,30.4731569,0,0,0,6.5,17.7,13.8,0,Y,N
22-04-2015,128598.495,1979.710548,128598.495,36.69528357,0,0,0,9.1,19.5,7.1,0,Y,N
23-04-2015,126483.805,1911.043052,126483.805,35.42248474,0,0,0,12.2,19.2,7.5,0,Y,N
24-04-2015,126230.785,1969.063663,126230.785,36.4979363,0,0,0,14.4,21.1,7.8,0,Y,N
25-04-2015,111803.625,1401.529748,111803.625,25.97830858,0,0,0,11.6,15,3.5,3,Y,Y
26-04-2015,108217.82,1562.144896,108217.82,28.95541976,0,0,0,10.4,15.4,5.9,7,Y,N
27-04-2015,127855.22,2625.912038,127855.22,48.67306836,0,0,0,10.5,15.1,8.3,4,Y,N
28-04-2015,132642.14,2496.160456,132642.14,46.2680344,0,0,0,10.1,16,8.9,1.6,Y,N
29-04-2015,132814.615,2148.818837,132814.615,39.82982089,0,0,0,7.4,17.1,12.6,0,Y,N
30-04-2015,132669.58,2109.048592,132669.58,39.09265231,0,0,0,6.4,19.6,12.3,0,Y,N
01-05-2015,126304.445,2561.24723,126304.445,47.4744621,0,0,0,7.9,23.1,12.1,0,Y,N
02-05-2015,108487.975,1394.717552,108487.975,25.8520399,0,0,0,11.6,22.2,6.1,0,Y,N
03-05-2015,109233.34,1652.330053,109233.34,30.62706307,0,0,0,9.7,18.2,11.2,0,Y,N
04-05-2015,122375.47,1553.923897,122375.47,28.80303794,0,0,0,7.5,22.3,11.6,0,Y,N
05-05-2015,123734.865,1477.331407,123734.865,27.38334397,0,0,0,9.2,18.1,7.1,0.6,Y,N
06-05-2015,129121.86,1403.918697,129121.86,26.02258938,0,0,0,9.5,16.2,7.6,1.4,Y,N
07-05-2015,131237.185,1568.97552,131237.185,29.08203003,0,0,0,10.3,15.6,6.9,2.2,Y,N
08-05-2015,131138.73,1568.629108,131138.73,29.07560905,0,0,0,10.5,15.9,5.9,0.2,Y,N
09-05-2015,108377.05,1057.547347,108377.05,19.60236047,0,0,0,12.8,18.7,7.3,0,Y,N
10-05-2015,103811.28,716.4474089,84331.03,18.30634177,19480.25,-8.480147303,0.22916667,12.8,16.6,5.9,8.6,Y,N
11-05-2015,123740.245,1536.252652,121962.52,28.93165225,1777.725,-2.82,0.020833334,12.4,15.9,7.9,2.6,Y,N
12-05-2015,129312.58,1529.771617,129312.58,28.35535897,0,0,0,12.8,17.4,5.9,0,Y,N
13-05-2015,136903.27,1812.876552,136903.27,33.6029018,0,0,0,6.3,12.8,8.7,6.8,Y,N
14-05-2015,135217.65,1946.78446,135217.65,36.08497609,0,0,0,7.3,14.6,6.7,4.4,Y,N
15-05-2015,135172.41,1774.318492,135172.41,32.88820189,0,0,0,11.5,14.5,6.2,1.8,Y,N
16-05-2015,117136.63,1894.689231,117136.63,35.11935553,0,0,0,11.3,16.2,10.4,0,Y,N
17-05-2015,111897.085,1648.042991,111897.085,30.54759947,0,0,0,7.4,20.5,10.3,0,Y,N
18-05-2015,127524.8,2122.05381,127524.8,39.33371288,0,0,0,7.2,20.4,10.2,0,Y,N
19-05-2015,133235.48,1836.367242,133235.48,34.03831774,0,0,0,9.9,16.2,3.2,0,Y,N
20-05-2015,127522.71,1671.159841,127522.71,30.97608603,0,0,0,13.6,18.1,6,2.4,Y,N
21-05-2015,135361.195,1921.806815,135361.195,35.62199843,0,0,0,10.3,13.6,3.5,6.2,Y,N
22-05-2015,133422.46,1867.430982,133422.46,34.61410533,0,0,0,9.1,14.1,6.7,0.4,Y,N
23-05-2015,119331.85,1684.695804,119331.85,31.22698432,0,0,0,10.4,13.3,7.7,0,Y,N
24-05-2015,118783.085,1699.061299,118783.085,31.49325856,0,0,0,6,15.6,8.6,0,Y,N
25-05-2015,136690.92,2784.377312,136690.92,51.61033015,0,0,0,7.4,17.1,8.1,0,Y,N
26-05-2015,140886.995,2503.377845,140886.995,46.40181363,0,0,0,5.4,15.6,6.8,0,Y,N
27-05-2015,133103.37,1612.24565,133103.37,29.88407137,0,0,0,7.9,18.7,7.4,0,Y,N
28-05-2015,127900.235,1407.927163,127900.235,26.09688903,0,0,0,13.1,19.7,8.4,0,Y,N
29-05-2015,132338.94,1607.903144,132338.94,29.80358005,0,0,0,9.5,15.8,6.6,0,Y,N
30-05-2015,114669.79,1027.684151,114669.79,19.04882579,0,0,0,11,17.3,8,0,Y,N
31-05-2015,113261.26,1001.997924,113261.26,18.57271408,0,0,0,12.3,16.8,4.9,0,Y,N
01-06-2015,140919.995,1992.272432,140919.995,36.92812664,0,0,0,5.2,12.2,8.1,8.2,Y,N
02-06-2015,148534.505,3229.233001,148534.505,59.85603338,0,0,0,7.1,11.4,4.6,4.2,Y,N
03-06-2015,146902.95,2727.85678,146902.95,50.5626836,0,0,0,8.1,13.6,8.2,0.8,Y,N
04-06-2015,147155.265,1783.062865,147155.265,33.05028479,0,0,0,4.4,11.3,5.5,0,Y,N
05-06-2015,142625.035,2048.294773,142625.035,37.96653889,0,0,0,7,15,7,4.2,Y,N
06-06-2015,120128.295,1628.283663,120128.295,30.18134685,0,0,0,9.2,16.6,6.4,0.2,Y,N
07-06-2015,109609.685,1261.371763,109609.685,23.38038485,0,0,0,11.2,14.5,6.9,0,Y,N
08-06-2015,110715.815,1314.094489,110715.815,24.3576365,0,0,0,11.1,18.5,8.2,0,Y,Y
09-06-2015,132854.135,1980.735143,132854.135,36.71427512,0,0,0,10.3,13.5,8.6,4,Y,N
10-06-2015,144125.525,2145.383116,144125.525,39.76613747,0,0,0,7.5,13.4,7.1,0,Y,N
11-06-2015,143465.445,2022.144695,143465.445,37.48182938,0,0,0,5.7,14,8.3,,Y,N
12-06-2015,145005.62,2025.249164,145005.62,37.53937282,0,0,0,5.2,13.1,6.9,0,Y,N
13-06-2015,123754.55,1611.410331,123754.55,29.86858815,0,0,0,6,18.2,8,0,Y,N
14-06-2015,119125.62,1704.721935,119125.62,31.59818231,0,0,0,5.8,17.4,8,0,Y,N
15-06-2015,136054.145,1942.792454,136054.145,36.01098153,0,0,0,7.1,16.9,6.6,0,Y,N
16-06-2015,139073.785,1993.065106,139073.785,36.94281938,0,0,0,9.5,16.1,3.3,5,Y,N
17-06-2015,134290.46,2119.080423,134290.46,39.27859913,0,0,0,11.7,13.8,4.7,0,Y,N
18-06-2015,137073.775,2020.846342,137073.775,37.45776352,0,0,0,10.7,12.7,4.2,1,Y,N
19-06-2015,139781.245,2079.811006,139781.245,38.55071374,0,0,0,7,12.4,7.9,0.2,Y,N
20-06-2015,129576.36,2217.220004,129576.36,41.09768311,0,0,0,4.1,11.6,7.1,0,Y,N
21-06-2015,124910.57,1829.033932,124910.57,33.90238984,0,0,0,2.2,12.9,8.6,0,Y,N
22-06-2015,140431.36,1644.278992,140431.36,30.47783118,0,0,0,3.6,14.1,6.2,0,Y,N
23-06-2015,133171.4,1631.343423,133171.4,30.2380616,0,0,0,9.6,17.6,5.8,0,Y,N
24-06-2015,135407.57,1738.149175,135407.57,32.21777895,0,0,0,12.2,16,7.7,0,Y,N
25-06-2015,137379.23,1783.308519,137379.23,33.05483817,0,0,0,9.6,14,6.3,0,Y,N
26-06-2015,135562.075,1722.549325,135562.075,31.92862512,0,0,0,10.5,16.9,7.1,0,N,N
27-06-2015,124587.43,1526.382552,124587.43,28.29254035,0,0,0,8,14.1,5,0,N,N
28-06-2015,119277.48,1672.530481,119277.48,31.00149176,0,0,0,9.6,14.5,4.1,0,N,N
29-06-2015,139468.155,1930.082763,139468.155,35.77539876,0,0,0,6.9,12.3,5.6,0,N,N
30-06-2015,143170.055,2029.88268,143170.055,37.6252582,0,0,0,5,14.2,7.9,0,N,N
01-07-2015,138931,1592.655046,138931,29.52094616,0,0,0,7.4,15,6.9,0,N,N
02-07-2015,138972.425,1921.608029,138972.425,35.6183138,0,0,0,10.3,11.9,7,0.6,N,N
03-07-2015,145713.81,2299.865638,145713.81,42.62957624,0,0,0,5.9,12,5,2.6,N,N
04-07-2015,130073.27,1571.446173,130073.27,29.12782527,0,0,0,7.3,10.6,2.8,0,N,N
05-07-2015,117312.925,1294.977486,117312.925,24.00328983,0,0,0,8.2,14.9,8.2,2,N,N
06-07-2015,143176.335,1944.454508,143176.335,36.04178884,0,0,0,7.5,11.5,4.4,1.6,N,N
07-07-2015,143984.39,2012.201067,143984.39,37.29751745,0,0,0,7.4,14.2,7,2.2,N,N
08-07-2015,141696.295,2189.49638,141696.295,40.58380685,0,0,0,4.9,14.8,8.5,0.2,N,N
09-07-2015,141994.375,2078.006908,141994.375,38.51727354,0,0,0,6.5,13.4,3.5,0,N,N
10-07-2015,136884.095,1741.962167,136884.095,32.28845537,0,0,0,7.6,14.3,5.8,0,N,N
11-07-2015,123971.705,1652.047184,123971.705,30.62181991,0,0,0,10.9,13.1,3.7,0.2,N,N
12-07-2015,124790.695,1788.556823,124790.695,33.15211905,0,0,0,3.4,12.3,2.9,1.6,N,N
13-07-2015,138680.335,2564.043968,138680.335,47.52630153,0,0,0,6.1,12.7,4.2,28.4,N,N
14-07-2015,150671.105,2441.538693,150671.105,45.25558281,0,0,0,8.1,9.8,4.8,3.8,Y,N
15-07-2015,151270.54,2724.335712,151270.54,50.4974182,0,0,0,5.8,10.5,7.4,3.6,Y,N
16-07-2015,144797.98,2183.448627,144797.98,40.47170764,0,0,0,6.6,12.3,8.1,0.2,Y,N
17-07-2015,142965.48,2655.33845,142965.48,49.21850696,0,0,0,7.3,12.3,6.5,2.4,Y,N
18-07-2015,130187.445,2379.074534,130187.445,44.09776708,0,0,0,6.1,11.5,9.5,0.4,Y,N
19-07-2015,131141.355,2350.786143,131141.355,43.57342248,0,0,0,0.6,12.1,9.7,0,Y,N
20-07-2015,146154.37,2254.93265,146154.37,41.79671269,0,0,0,1.8,14.7,9.7,0,Y,N
21-07-2015,138931.81,1558.911668,138931.81,28.89548968,0,0,0,4.2,17,8.6,0,Y,N
22-07-2015,138418.835,1818.507622,138418.835,33.70727752,0,0,0,11.4,16.6,6,1.6,Y,N
23-07-2015,142316.295,1832.961222,142316.295,33.97518484,0,0,0,5.1,16.1,9.5,0,Y,N
24-07-2015,136837.155,1492.787032,136837.155,27.6698245,0,0,0,7.6,15,4.4,1.2,Y,N
25-07-2015,121021.425,1199.80422,121021.425,22.2391885,0,0,0,9.4,13.3,7.7,0.8,Y,N
26-07-2015,120396.735,1207.630084,120396.735,22.38424622,0,0,0,8.1,11.6,8.5,3.2,Y,N
27-07-2015,142470.43,1897.756931,142470.43,35.17621745,0,0,0,6.2,13.9,9.6,0.8,Y,N
28-07-2015,144008.37,2198.623699,144008.37,40.75298793,0,0,0,7.9,14.4,10.2,0,Y,N
29-07-2015,142637.76,2008.964271,142637.76,37.23752124,0,0,0,8.4,14,9,0,Y,N
30-07-2015,143544.11,1571.177075,143544.11,29.12283736,0,0,0,8.6,12.3,4.5,0,Y,N
31-07-2015,139584.955,1891.47465,139584.955,35.05977109,0,0,0,4.1,14,10.8,0.6,Y,N
01-08-2015,125032.57,1612.033531,123063.545,30.397744,1969.025,-2.47,0.020833334,6.5,11.4,4.2,0.2,Y,N
02-08-2015,117638.065,1261.037366,117638.065,23.37418658,0,0,0,7.8,14.9,8.3,0,Y,N
03-08-2015,141451.725,2057.004421,139473.49,38.67813099,1978.235,-0.66,0.020833334,7.3,10.8,9.4,6.4,Y,N
04-08-2015,147550.185,2410.126498,147550.185,44.67333638,0,0,0,3.5,11.3,7.1,0,Y,N
05-08-2015,142325.99,2298.039224,142325.99,42.5957224,0,0,0,6.6,10.8,8,1,Y,N
06-08-2015,143642.355,2640.592075,143642.355,48.94517285,0,0,0,7.1,12.8,7,1.6,Y,N
07-08-2015,143060.33,2308.134714,143060.33,42.78284919,0,0,0,9,13.1,9,1.4,Y,N
08-08-2015,125830.535,2110.311436,125830.535,39.11605998,0,0,0,8.8,12.6,6.6,0.4,Y,N
09-08-2015,120008.455,1588.359724,120008.455,29.44132945,0,0,0,7.7,13.3,6.9,0,Y,N
10-08-2015,130978.095,1623.412275,130978.095,30.09105237,0,0,0,8.3,16,10.7,0.2,Y,N
11-08-2015,135616.125,1723.341765,135616.125,31.94331353,0,0,0,7.8,14.8,11.7,0.8,Y,N
12-08-2015,138900.5,2014.407428,138900.5,37.33841387,0,0,0,9.3,14.8,9.2,0,Y,N
13-08-2015,140905.85,1981.612664,140905.85,36.73054058,0,0,0,8.4,13,7,0.2,Y,N
14-08-2015,137838.925,1911.865932,137838.925,35.43773739,0,0,0,10.4,15.3,7.3,0,Y,N
15-08-2015,122088.76,1838.948028,122088.76,34.08615436,0,0,0,10,14.9,10.9,0.4,Y,N
16-08-2015,116648.77,1365.887186,116648.77,25.31764941,0,0,0,4.7,17,9.5,0.2,Y,N
17-08-2015,137008.71,1715.271746,137008.71,31.79373023,0,0,0,6.8,12.2,9.9,2.4,Y,N
18-08-2015,148093.96,2443.216767,148093.96,45.28668706,0,0,0,6.1,11.1,9.8,0.6,Y,N
19-08-2015,144024.66,2116.736506,144024.66,39.23515304,0,0,0,5.5,12.7,10.2,0,Y,N
20-08-2015,131575.79,1647.902783,131575.79,30.54500061,0,0,0,6.1,17.1,12.7,0,Y,N
21-08-2015,126570.47,2098.033067,126570.47,38.88847204,0,0,0,10.9,18.7,4.1,0,Y,N
22-08-2015,112275.15,1739.257454,112275.15,32.23832167,0,0,0,11.8,18.8,11.8,0,Y,N
23-08-2015,111793.015,1588.360763,111793.015,29.44134872,0,0,0,7.9,16.3,13.1,0,Y,N
24-08-2015,128868.255,1435.753163,128868.255,26.61266289,0,0,0,8.5,14.5,9.6,0,Y,N
25-08-2015,135051.545,1554.012362,135051.545,28.80467771,0,0,0,9.5,14.3,8.1,0,Y,N
26-08-2015,135914.68,2003.259244,135914.68,37.13177468,0,0,0,9.2,14.6,7.8,0.2,Y,N
27-08-2015,141159.77,2244.607848,141159.77,41.60533545,0,0,0,9.8,11.7,2.7,0.8,Y,N
28-08-2015,134755.505,2059.763528,134755.505,38.17912007,0,0,0,8.1,13.2,12.2,17.4,Y,N
29-08-2015,124448.5,1913.850009,124448.5,35.47451361,0,0,0,6.3,11.7,9.1,1.8,Y,N
30-08-2015,116744.215,2288.244987,116744.215,42.41417956,0,0,0,7.9,12.5,14.3,2.2,Y,N
31-08-2015,137724.895,2712.24386,137724.895,50.27328749,0,0,0,8.1,13,11.5,0,Y,N
01-09-2015,134116.77,2705.365068,134116.77,50.14578439,0,0,0,5.1,16.2,15.7,0,Y,N
02-09-2015,132794.715,2645.616962,132794.715,49.03831254,0,0,0,8,18.8,10.5,0,Y,N
03-09-2015,132096.335,2457.220979,132096.335,45.54626467,0,0,0,10.6,14,8,4.4,Y,N
04-09-2015,131384.88,3546.506117,131384.88,65.73690671,0,0,0,8.7,13.7,13,0,Y,N
05-09-2015,115799.32,3084.729859,115799.32,57.1775692,0,0,0,10.2,14,14.8,0,Y,N
06-09-2015,109641.375,2189.38625,109641.375,40.58176552,0,0,0,5.8,16.6,11.8,0,Y,N
07-09-2015,131619.365,2078.530505,131619.365,38.52697878,0,0,0,8.9,13.6,9.2,3.6,Y,N
08-09-2015,136340.7,2250.275088,136340.7,41.71038161,0,0,0,8.8,12.8,11.1,2,Y,N
09-09-2015,132977.45,2596.511256,132977.45,48.12810484,0,0,0,10,15.3,11.4,0,Y,N
10-09-2015,133541.98,2639.210619,133541.98,48.91956662,0,0,0,10,15.7,17.3,0,Y,N
11-09-2015,123968.9,1946.972697,123968.9,36.08846518,0,0,0,5.1,20.1,17.7,0,Y,N
12-09-2015,108790.005,2031.463057,108790.005,37.65455156,0,0,0,12.2,21.7,10.2,0,Y,N
13-09-2015,99161.765,1637.900736,99161.765,30.35960587,0,0,0,13.2,25.5,17.1,0,Y,N
